Czas [g:m:s.ss];Cisnienie1 [Pa];Wysokosc1 [m];Akcel1 X [g];Akcel1 Y [g];Akcel1 Z [g];Akcel2 X [g];Akcel2 Y [g];Akcel2 Z [g];Zyro1 X [°/s];Zyro1 Y [°/s];Zyro1 Z [°/s];Zyro2 X [°/s];Zyro2 Y [°/s];Zyro2 Z [°/s];Magn1 X [uT];Magn1 Y [uT];Magn1 Z [uT];Magn2 X [uT];Magn2 Y [uT];Magn2 Z [uT];Magn3 X [uT];Magn3 Y [uT];Magn3 Z [uT];SzerokoscGeo [°];DlugoscGeo [°];WysokoscMSL [m];Predk WzgZie [m/s];Kurs [°];Licz.Sat/Fix [-/-];
23:44:27.83;100711.7;53.94;-0.006;0.347;0.933;-0.009;0.366;0.938;-2.136;-1.831;-0.916;-6.104;4.272;4.272;0;0;0;46;14;-217;0;0;0;52.236512;20.934832;124.6;0.30;68.67;4/1;
23:44:27.63;100717.4;53.43;-0.007;0.348;0.934;-0.009;0.365;0.939;-2.136;-2.136;-0.610;-5.493;4.272;4.578;0;0;0;48;16;-218;0;0;0;52.236512;20.934835;124.6;0.31;69.20;4/1;
23:44:27.43;100717.5;53.42;-0.008;0.347;0.935;-0.009;0.365;0.938;-1.526;-2.747;-0.305;-5.798;3.967;4.883;0;0;0;50;17;-216;0;0;0;52.236513;20.934840;124.6;0.34;69.88;4/1;
23:44:27.24;100718.1;53.37;-0.008;0.349;0.936;-0.009;0.366;0.940;-3.967;-1.221;-0.610;-6.104;4.883;4.272;0;0;0;44;13;-218;0;0;0;52.236515;20.934843;124.6;0.37;69.71;4/1;
23:44:27.04;100717.2;53.45;-0.007;0.347;0.934;-0.009;0.365;0.939;-1.831;-0.916;-0.916;-7.019;4.272;4.578;0;0;0;47;18;-217;0;0;0;52.236513;20.934845;124.6;0.38;70.31;4/1;
23:44:28.85;100714.4;53.69;-0.008;0.344;0.931;-0.010;0.365;0.940;-2.747;-1.526;-0.610;-5.493;1.526;5.188;0;0;0;49;14;-217;0;0;0;52.236513;20.934847;124.6;0.39;70.52;4/1;
23:44:28.65;100716.5;53.50;-0.008;0.348;0.933;-0.008;0.365;0.938;-2.136;-1.221;-0.610;-6.409;4.272;4.578;0;0;0;50;15;-212;0;0;0;52.236513;20.934847;124.6;0.40;70.30;3/1;
23:44:28.45;100714.0;53.72;-0.008;0.348;0.932;-0.008;0.365;0.938;-2.441;-1.221;-0.610;-6.409;4.272;4.578;0;0;0;45;15;-215;0;0;0;52.236513;20.934848;124.6;0.40;69.99;3/1;
23:44:28.26;100719.6;53.24;-0.008;0.349;0.933;-0.009;0.365;0.938;-1.831;-1.831;-0.916;-6.409;4.578;4.578;0;0;0;42;17;-217;0;0;0;52.236515;20.934847;124.6;0.39;65.94;3/1;
23:44:28.06;100717.8;53.39;-0.006;0.348;0.936;-0.009;0.366;0.939;-1.221;-1.526;-0.610;-6.714;4.578;3.967;0;0;0;48;13;-216;0;0;0;52.236515;20.934848;124.6;0.39;65.71;3/1;
23:44:29.87;100715.5;53.60;-0.006;0.346;0.930;-0.010;0.365;0.936;-2.136;-2.441;-0.305;-7.324;3.967;5.188;0;0;0;46;22;-219;0;0;0;52.236515;20.934848;124.6;0.38;65.27;3/1;
23:44:29.67;100715.8;53.57;-0.007;0.348;0.933;-0.009;0.365;0.938;-2.441;-1.526;-1.221;-6.714;4.272;4.578;0;0;0;46;12;-214;0;0;0;52.236515;20.934850;124.6;0.38;64.50;3/1;
23:44:29.47;100711.6;53.94;-0.008;0.347;0.933;-0.009;0.365;0.938;-2.136;-1.831;-0.610;-6.409;4.272;4.578;0;0;0;46;19;-220;0;0;0;52.236515;20.934850;124.6;0.37;63.54;3/1;
23:44:29.28;100716.7;53.49;-0.007;0.348;0.934;-0.009;0.366;0.938;-2.441;-1.831;-0.610;-7.629;4.272;4.883;0;0;0;52;13;-216;0;0;0;52.236515;20.934850;124.6;0.36;62.59;3/1;
23:44:29.08;100710.7;54.01;-0.006;0.348;0.932;-0.009;0.365;0.938;-2.136;-2.136;-0.610;-6.104;4.578;4.272;0;0;0;51;15;-216;0;0;0;52.236515;20.934852;124.6;0.35;63.20;3/1;
23:44:30.89;100711.4;53.95;-0.007;0.347;0.933;-0.009;0.365;0.938;-1.831;-1.526;-0.610;-6.104;3.967;4.578;0;0;0;51;18;-211;0;0;0;52.236515;20.934852;124.6;0.35;63.51;3/1;
23:44:30.69;100719.8;53.22;-0.008;0.347;0.933;-0.008;0.365;0.939;-2.441;-1.831;-0.610;-6.714;4.272;4.578;0;0;0;48;19;-214;0;0;0;52.236515;20.934852;124.5;0.34;62.60;3/1;
23:44:30.50;100717.2;53.45;-0.007;0.348;0.934;-0.009;0.365;0.938;-2.747;-2.136;-0.610;-6.104;5.188;4.272;0;0;0;54;13;-217;0;0;0;52.236515;20.934852;124.5;0.33;62.03;3/1;
23:44:30.30;100719.9;53.20;-0.007;0.347;0.934;-0.009;0.365;0.938;-2.441;-1.831;-0.916;-6.409;4.272;4.883;0;0;0;47;17;-216;0;0;0;52.236515;20.934852;124.6;0.32;61.05;3/1;
23:44:30.10;100718.2;53.35;-0.008;0.348;0.933;-0.010;0.366;0.938;-2.441;-1.831;-0.610;-7.019;4.883;4.883;0;0;0;47;18;-215;0;0;0;52.236515;20.934853;124.6;0.31;61.05;3/1;
23:44:31.91;100717.7;53.40;-0.007;0.348;0.933;-0.009;0.365;0.938;-1.831;-1.526;-0.916;-7.019;3.662;4.578;0;0;0;47;18;-215;0;0;0;52.236515;20.934853;124.6;0.30;61.05;3/1;
23:44:31.71;100716.2;53.53;-0.006;0.348;0.933;-0.009;0.365;0.938;-2.441;-1.831;-0.610;-6.104;4.272;4.272;0;0;0;48;14;-213;0;0;0;52.236515;20.934855;124.6;0.29;61.05;3/1;
23:44:31.52;100714.2;53.71;-0.008;0.349;0.933;-0.008;0.365;0.938;-2.441;-1.526;-0.305;-6.409;4.578;4.272;0;0;0;49;14;-216;0;0;0;52.236515;20.934855;124.5;0.29;61.05;3/1;
23:44:31.32;100711.6;53.93;-0.008;0.347;0.933;-0.008;0.365;0.938;-2.441;-1.831;-0.610;-6.409;4.272;4.578;0;0;0;44;18;-214;0;0;0;52.236515;20.934855;124.5;0.29;61.05;3/1;
23:44:31.12;100716.0;53.55;-0.008;0.348;0.933;-0.009;0.365;0.938;-2.441;-1.831;-0.916;-7.019;4.272;4.272;0;0;0;47;15;-218;0;0;0;52.236513;20.934855;124.5;0.28;61.05;3/1;
23:44:32.93;100717.8;53.39;-0.006;0.347;0.933;-0.008;0.365;0.938;-2.136;-1.831;-0.610;-7.019;4.272;4.578;0;0;0;50;16;-217;0;0;0;52.236513;20.934855;124.5;0.28;61.05;3/1;
23:44:32.73;100716.7;53.49;-0.008;0.347;0.933;-0.009;0.365;0.938;-2.747;-1.526;-0.916;-6.714;3.967;4.578;0;0;0;48;17;-213;0;0;0;52.236512;20.934855;124.5;0.27;61.05;3/1;
23:44:32.54;100716.4;53.51;-0.008;0.348;0.932;-0.009;0.365;0.938;-2.136;-1.831;-0.916;-6.714;4.578;4.272;0;0;0;49;12;-214;0;0;0;52.236512;20.934855;124.5;0.27;61.05;3/1;
23:44:32.34;100718.5;53.33;-0.007;0.347;0.932;-0.009;0.365;0.938;-2.441;-1.831;-0.305;-6.409;3.967;4.272;0;0;0;48;17;-217;0;0;0;52.236512;20.934855;124.5;0.26;61.05;3/1;
23:44:32.14;100721.0;53.11;-0.007;0.348;0.934;-0.009;0.365;0.938;-1.831;-1.831;-0.305;-6.714;4.578;4.578;0;0;0;48;19;-219;0;0;0;52.236512;20.934855;124.5;0.26;61.05;3/1;
23:44:33.95;100710.1;54.06;-0.007;0.347;0.930;-0.008;0.365;0.937;-3.357;-0.916;-0.916;-7.324;4.578;4.272;0;0;0;46;13;-217;0;0;0;52.236510;20.934853;124.5;0.25;61.05;3/1;
23:44:33.75;100717.5;53.41;-0.007;0.352;0.938;-0.008;0.367;0.942;-2.136;-2.441;0.000;-7.324;5.188;4.578;0;0;0;50;12;-219;0;0;0;52.236510;20.934852;124.5;0.25;61.05;3/1;
23:44:33.56;100719.1;53.27;-0.006;0.346;0.932;-0.008;0.365;0.938;-1.221;-2.441;-0.305;-5.798;3.052;4.272;0;0;0;51;17;-216;0;0;0;52.236510;20.934852;124.5;0.24;61.05;3/1;
23:44:33.36;100720.0;53.19;-0.006;0.348;0.935;-0.008;0.365;0.938;-1.221;-2.136;-0.610;-7.629;4.272;4.578;0;0;0;51;18;-216;0;0;0;52.236508;20.934852;124.5;0.23;61.05;3/1;
23:44:33.16;100719.8;53.21;-0.006;0.347;0.931;-0.009;0.364;0.937;-2.747;-1.831;-1.221;-6.104;4.272;4.883;0;0;0;45;16;-214;0;0;0;52.236508;20.934852;124.5;0.22;61.05;3/1;
23:44:34.97;100715.3;53.60;-0.007;0.348;0.935;-0.008;0.365;0.938;-2.136;-1.526;-0.305;-6.714;3.967;4.272;0;0;0;46;20;-216;0;0;0;52.236508;20.934852;124.5;0.22;61.05;3/1;
23:44:34.77;100715.6;53.58;-0.008;0.349;0.936;-0.009;0.365;0.939;-2.136;-1.831;-0.305;-7.019;4.578;4.578;0;0;0;48;13;-221;0;0;0;52.236508;20.934852;124.5;0.20;61.05;3/1;
23:44:34.58;100714.2;53.70;-0.007;0.348;0.931;-0.008;0.364;0.936;-3.052;-1.221;-1.221;-6.714;4.883;4.578;0;0;0;47;16;-215;0;0;0;52.236508;20.934852;124.5;0.20;61.05;3/1;
23:44:34.38;100712.4;53.86;-0.008;0.349;0.935;-0.009;0.366;0.938;-2.136;-1.526;-0.916;-7.019;4.272;4.272;0;0;0;46;21;-214;0;0;0;52.236508;20.934853;124.5;0.19;61.05;3/1;
23:44:34.18;100715.6;53.58;-0.007;0.347;0.932;-0.009;0.365;0.936;-3.052;-1.526;-1.221;-7.324;4.578;4.578;0;0;0;47;18;-216;0;0;0;52.236508;20.934853;124.5;0.18;61.05;3/1;
23:44:35.99;100718.5;53.32;-0.007;0.348;0.935;-0.009;0.365;0.938;-1.831;-1.526;-0.610;-6.714;4.578;4.578;0;0;0;50;16;-216;0;0;0;52.236508;20.934853;124.5;0.17;61.05;3/1;
23:44:35.79;100716.1;53.53;-0.008;0.348;0.933;-0.009;0.365;0.938;-2.441;-1.831;-0.610;-6.714;3.967;4.272;0;0;0;49;18;-215;0;0;0;52.236510;20.934853;124.5;0.17;61.05;3/1;
23:44:35.60;100717.4;53.42;-0.008;0.348;0.933;-0.009;0.365;0.938;-2.747;-1.831;-0.610;-6.104;4.883;4.578;0;0;0;48;14;-216;0;0;0;52.236510;20.934855;124.5;0.16;61.05;3/1;
23:44:35.40;100717.9;53.37;-0.006;0.348;0.933;-0.008;0.366;0.938;-3.357;-0.610;-0.916;-7.324;4.883;4.578;0;0;0;49;18;-218;0;0;0;52.236510;20.934855;124.5;0.16;61.05;3/1;
23:44:35.20;100716.7;53.48;-0.008;0.348;0.933;-0.010;0.365;0.935;-0.916;-2.747;-0.305;-5.798;3.357;4.883;0;0;0;48;16;-216;0;0;0;52.236510;20.934855;124.5;0.16;61.05;3/1;
23:44:35.01;100721.3;53.07;-0.008;0.348;0.933;-0.009;0.365;0.938;-2.136;-1.526;-0.610;-6.409;3.052;4.578;0;0;0;51;19;-215;0;0;0;52.236510;20.934855;124.5;0.15;61.05;3/1;
23:44:36.81;100723.3;52.90;-0.008;0.347;0.932;-0.009;0.365;0.937;-2.441;-2.747;0.000;-7.019;3.967;4.883;0;0;0;47;17;-217;0;0;0;52.236510;20.934855;124.5;0.15;61.05;3/1;
23:44:36.61;100717.2;53.44;-0.006;0.347;0.932;-0.009;0.366;0.938;-2.136;-1.221;-0.610;-6.104;4.272;4.883;0;0;0;51;15;-214;0;0;0;52.236510;20.934855;124.5;0.14;61.05;3/1;
23:44:36.42;100718.1;53.36;-0.007;0.347;0.933;-0.009;0.365;0.939;-2.747;-1.221;-0.610;-6.409;4.272;4.578;0;0;0;46;18;-214;0;0;0;52.236510;20.934857;124.5;0.13;61.05;3/1;
23:44:36.22;100716.1;53.53;-0.005;0.348;0.935;-0.008;0.366;0.939;-2.747;-0.916;-0.916;-7.019;5.188;4.272;0;0;0;47;17;-216;0;0;0;52.236512;20.934857;124.5;0.13;61.05;3/1;
23:44:36.03;100718.8;53.29;-0.007;0.348;0.933;-0.009;0.366;0.939;-2.136;-1.526;-0.916;-6.714;4.272;5.188;0;0;0;47;17;-223;0;0;0;52.236512;20.934857;124.5;0.12;61.05;3/1;
23:44:37.83;100713.6;53.75;-0.007;0.344;0.927;-0.009;0.363;0.935;-3.357;-0.916;-0.610;-6.714;4.578;4.272;0;0;0;49;16;-221;0;0;0;52.236512;20.934857;124.5;0.12;61.05;3/1;
23:44:37.63;100716.8;53.47;-0.007;0.348;0.933;-0.009;0.365;0.938;-2.136;-1.831;-0.916;-6.714;4.883;4.578;0;0;0;44;15;-215;0;0;0;52.236512;20.934857;124.5;0.12;61.05;3/1;
23:44:37.44;100719.0;53.28;-0.008;0.346;0.930;-0.009;0.364;0.936;-3.052;-1.221;-1.221;-7.629;4.883;4.272;0;0;0;51;16;-222;0;0;0;52.236512;20.934857;124.5;0.11;61.05;3/1;
23:44:37.24;100720.2;53.17;-0.007;0.347;0.931;-0.008;0.365;0.938;-1.831;-2.136;-0.305;-6.409;5.493;4.578;0;0;0;48;14;-218;0;0;0;52.236512;20.934857;124.5;0.10;61.05;3/1;
23:44:37.05;100724.3;52.81;-0.006;0.347;0.933;-0.009;0.365;0.937;-2.136;-1.831;-0.916;-6.714;4.883;4.578;0;0;0;49;17;-215;0;0;0;52.236512;20.934857;124.5;0.09;61.05;3/1;
23:44:38.85;100722.1;53.00;-0.007;0.347;0.936;-0.009;0.365;0.939;-1.831;-1.831;-0.610;-7.019;4.272;4.883;0;0;0;50;18;-215;0;0;0;52.236512;20.934857;124.5;0.09;61.05;3/1;
23:44:38.66;100714.0;53.72;-0.008;0.349;0.936;-0.009;0.367;0.940;-0.916;-3.052;0.000;-6.409;3.967;4.578;0;0;0;44;17;-217;0;0;0;52.236512;20.934857;124.5;0.08;61.05;3/1;
23:44:38.46;100718.6;53.32;-0.007;0.348;0.936;-0.008;0.366;0.939;-1.221;-1.526;-0.916;-6.409;4.578;4.578;0;0;0;49;19;-215;0;0;0;52.236512;20.934857;124.5;0.08;61.05;3/1;
23:44:38.26;100715.6;53.58;-0.007;0.347;0.933;-0.009;0.365;0.938;-2.441;-1.221;-0.916;-6.104;3.967;4.883;0;0;0;45;15;-216;0;0;0;52.236512;20.934857;124.5;0.08;61.05;3/1;
23:44:38.07;100718.6;53.32;-0.007;0.348;0.935;-0.009;0.366;0.939;-2.136;-1.221;-0.916;-6.104;4.578;4.883;0;0;0;51;20;-219;0;0;0;52.236512;20.934857;124.5;0.08;61.05;3/1;
23:44:39.87;100713.8;53.73;-0.009;0.346;0.929;-0.010;0.364;0.935;-2.747;-0.305;-1.221;-7.324;4.883;4.272;0;0;0;49;16;-217;0;0;0;52.236513;20.934858;124.5;0.08;61.05;3/1;
23:44:39.68;100716.5;53.50;-0.007;0.348;0.933;-0.009;0.366;0.939;-1.831;-1.831;-0.610;-6.104;3.662;4.578;0;0;0;47;16;-215;0;0;0;52.236513;20.934858;124.5;0.08;61.05;3/1;
23:44:39.48;100716.0;53.55;-0.007;0.348;0.936;-0.009;0.367;0.940;-1.831;-2.136;-0.916;-6.104;4.272;4.578;0;0;0;44;20;-217;0;0;0;52.236513;20.934858;124.5;0.07;61.05;3/1;
23:44:39.28;100718.8;53.29;-0.008;0.347;0.930;-0.009;0.365;0.938;-2.441;-1.526;-0.610;-6.409;4.883;4.578;0;0;0;46;19;-220;0;0;0;52.236513;20.934858;124.5;0.07;61.05;3/1;
23:44:39.09;100718.8;53.29;-0.007;0.347;0.932;-0.009;0.365;0.938;-1.831;-1.221;-0.916;-7.019;3.967;4.272;0;0;0;50;19;-218;0;0;0;52.236513;20.934858;124.5;0.06;61.05;3/1;
23:44:40.89;100717.4;53.42;-0.007;0.348;0.932;-0.009;0.365;0.938;-2.441;-1.831;-0.610;-6.714;3.357;4.272;0;0;0;48;17;-214;0;0;0;52.236513;20.934858;124.5;0.07;61.05;3/1;
23:44:40.70;100718.8;53.29;-0.009;0.344;0.933;-0.010;0.364;0.938;-1.831;-3.662;0.305;-5.493;1.221;5.493;0;0;0;46;16;-216;0;0;0;52.236513;20.934858;124.5;0.07;61.05;3/1;
23:44:40.50;100720.6;53.14;-0.008;0.347;0.933;-0.009;0.365;0.938;-2.441;-1.526;-0.305;-6.409;4.578;4.578;0;0;0;52;16;-213;0;0;0;52.236513;20.934858;124.5;0.08;61.05;3/1;
23:44:40.30;100721.2;53.08;-0.007;0.348;0.934;-0.009;0.366;0.938;-2.747;-1.831;-0.610;-7.019;4.272;4.578;0;0;0;47;20;-215;0;0;0;52.236513;20.934858;124.5;0.09;61.05;3/1;
23:44:40.10;100712.5;53.85;-0.007;0.349;0.936;-0.009;0.366;0.939;-2.747;-2.136;-0.610;-7.324;4.578;4.883;0;0;0;47;15;-218;0;0;0;52.236513;20.934858;124.5;0.10;61.05;3/1;
23:44:41.91;100714.8;53.65;-0.006;0.349;0.934;-0.008;0.366;0.940;-3.052;-1.831;-0.610;-6.714;4.578;4.272;0;0;0;52;16;-221;0;0;0;52.236513;20.934858;124.5;0.11;61.05;3/1;
23:44:41.72;100719.3;53.25;-0.007;0.349;0.936;-0.008;0.366;0.940;-2.136;-2.136;-0.305;-6.104;4.883;4.883;0;0;0;49;14;-217;0;0;0;52.236513;20.934858;124.5;0.12;61.05;3/1;
23:44:41.52;100718.5;53.32;-0.007;0.346;0.931;-0.009;0.365;0.938;-2.136;-1.526;-0.610;-5.493;4.578;4.578;0;0;0;50;18;-220;0;0;0;52.236515;20.934858;124.5;0.13;61.05;3/1;
23:44:41.32;100720.6;53.14;-0.007;0.348;0.936;-0.009;0.366;0.939;-2.136;-1.526;-0.305;-6.409;3.967;4.578;0;0;0;49;14;-216;0;0;0;52.236515;20.934858;124.5;0.14;61.05;3/1;
23:44:41.13;100716.2;53.52;-0.007;0.348;0.932;-0.008;0.365;0.939;-3.052;-0.305;-0.916;-7.629;5.188;4.272;0;0;0;46;18;-216;0;0;0;52.236515;20.934857;124.5;0.14;61.05;3/1;
23:44:42.93;100713.7;53.74;-0.007;0.346;0.931;-0.009;0.365;0.938;-2.136;-0.916;-0.305;-6.409;3.662;4.578;0;0;0;47;19;-216;0;0;0;52.236515;20.934857;124.5;0.14;61.05;3/1;
23:44:42.74;100720.2;53.17;-0.006;0.346;0.931;-0.008;0.364;0.938;-2.747;-1.831;-0.305;-6.409;4.578;4.272;0;0;0;46;17;-216;0;0;0;52.236515;20.934857;124.5;0.14;61.05;3/1;
23:44:42.54;100719.5;53.23;-0.008;0.347;0.931;-0.009;0.365;0.938;-2.136;-1.526;-0.916;-6.714;3.662;4.578;0;0;0;51;16;-217;0;0;0;52.236515;20.934857;124.5;0.15;61.05;3/1;
23:44:42.34;100717.6;53.40;-0.007;0.348;0.934;-0.009;0.366;0.939;-1.831;-1.831;-0.610;-5.493;3.357;4.272;0;0;0;50;16;-216;0;0;0;52.236515;20.934857;124.5;0.14;61.05;3/1;
23:44:42.15;100716.6;53.49;-0.008;0.345;0.930;-0.008;0.365;0.938;-1.221;-1.831;-0.305;-5.798;4.272;4.578;0;0;0;51;19;-215;0;0;0;52.236517;20.934857;124.5;0.14;61.05;3/1;
23:44:43.96;100716.4;53.50;-0.007;0.348;0.931;-0.009;0.365;0.937;-2.747;-1.526;-0.916;-6.104;3.357;4.578;0;0;0;44;18;-221;0;0;0;52.236517;20.934857;124.5;0.14;61.05;3/1;
23:44:43.76;100720.4;53.15;-0.007;0.347;0.934;-0.008;0.365;0.939;-2.136;-1.831;-0.305;-6.104;3.662;4.578;0;0;0;50;18;-219;0;0;0;52.236517;20.934857;124.5;0.14;61.05;3/1;
23:44:43.56;100714.4;53.68;-0.007;0.353;0.942;-0.008;0.369;0.942;-0.916;-1.831;-0.916;-8.850;5.798;4.272;0;0;0;51;15;-217;0;0;0;52.236517;20.934857;124.5;0.14;61.05;3/1;
23:44:43.36;100717.6;53.40;-0.006;0.350;0.938;-0.009;0.367;0.942;-2.136;-1.831;-0.610;-7.019;4.272;4.578;0;0;0;49;14;-216;0;0;0;52.236517;20.934857;124.5;0.13;61.05;3/1;
23:44:43.17;100720.4;53.15;-0.007;0.348;0.931;-0.009;0.365;0.938;-2.136;-1.831;-0.916;-5.798;3.662;4.578;0;0;0;46;16;-216;0;0;0;52.236517;20.934857;124.5;0.13;61.05;3/1;
23:44:44.98;100715.6;53.58;-0.007;0.349;0.936;-0.009;0.365;0.938;-2.136;-1.221;-0.916;-7.324;4.578;3.967;0;0;0;48;14;-215;0;0;0;52.236517;20.934855;124.5;0.13;61.05;3/1;
23:44:44.78;100716.7;53.47;-0.007;0.347;0.932;-0.009;0.365;0.938;-2.747;-1.526;-1.221;-7.019;3.967;4.272;0;0;0;52;16;-212;0;0;0;52.236518;20.934855;124.5;0.13;61.05;3/1;
23:44:44.58;100717.0;53.45;-0.008;0.344;0.927;-0.009;0.363;0.934;-2.136;-1.831;-0.305;-6.714;3.357;4.883;0;0;0;52;17;-216;0;0;0;52.236518;20.934855;124.5;0.12;61.05;3/1;
23:44:44.38;100719.2;53.26;-0.007;0.348;0.933;-0.009;0.365;0.938;-2.747;-1.221;-0.916;-7.019;4.883;4.578;0;0;0;49;18;-218;0;0;0;52.236518;20.934855;124.5;0.13;61.05;3/1;
23:44:44.19;100722.4;52.98;-0.007;0.347;0.932;-0.009;0.364;0.938;-1.526;-1.831;-0.610;-6.104;3.967;4.578;0;0;0;46;15;-218;0;0;0;52.236518;20.934855;124.5;0.13;61.05;3/1;
23:44:45.100;100714.1;53.71;-0.007;0.349;0.937;-0.009;0.366;0.941;-2.136;-1.831;-0.610;-7.324;5.188;4.578;0;0;0;51;21;-218;0;0;0;52.236518;20.934855;124.5;0.14;61.05;3/1;
23:44:45.80;100715.9;53.55;-0.009;0.347;0.932;-0.009;0.365;0.938;-1.526;-1.831;-0.305;-5.798;4.272;4.578;0;0;0;49;17;-215;0;0;0;52.236518;20.934855;124.5;0.14;61.05;3/1;
23:44:45.60;100717.1;53.44;-0.008;0.347;0.934;-0.008;0.365;0.938;-2.441;-1.526;-0.610;-6.714;4.883;4.578;0;0;0;46;20;-216;0;0;0;52.236518;20.934855;124.5;0.14;61.05;3/1;
23:44:45.40;100719.4;53.24;-0.007;0.350;0.935;-0.008;0.366;0.940;-1.831;-1.526;-0.916;-7.324;4.578;4.272;0;0;0;45;16;-218;0;0;0;52.236520;20.934855;124.5;0.15;61.05;3/1;
23:44:45.21;100721.7;53.03;-0.008;0.349;0.934;-0.010;0.365;0.939;-2.747;-1.526;-0.610;-6.409;3.662;4.883;0;0;0;48;18;-215;0;0;0;52.236520;20.934855;124.5;0.16;61.05;3/1;
23:44:45.01;100722.2;52.99;-0.007;0.349;0.934;-0.009;0.366;0.940;-2.747;-1.526;-0.305;-7.019;4.883;4.272;0;0;0;49;18;-218;0;0;0;52.236520;20.934855;124.5;0.16;61.05;3/1;
23:44:46.82;100717.6;53.39;-0.008;0.348;0.932;-0.009;0.365;0.938;-3.052;-1.831;-0.916;-6.409;4.578;4.578;0;0;0;47;13;-214;0;0;0;52.236520;20.934855;124.5;0.17;61.05;3/1;
23:44:46.62;100720.1;53.17;-0.007;0.347;0.933;-0.009;0.365;0.938;-1.831;-1.526;-0.916;-6.409;3.967;4.578;0;0;0;48;20;-218;0;0;0;52.236520;20.934855;124.5;0.17;61.05;3/1;
23:44:46.43;100719.1;53.27;-0.007;0.347;0.933;-0.009;0.365;0.938;-2.441;-1.221;-0.916;-6.714;4.883;4.578;0;0;0;43;15;-217;0;0;0;52.236520;20.934855;124.5;0.19;61.05;3/1;
23:44:46.23;100716.7;53.47;-0.007;0.347;0.933;-0.009;0.365;0.938;-2.136;-1.526;-0.305;-6.104;3.357;4.883;0;0;0;46;14;-218;0;0;0;52.236522;20.934853;124.5;0.19;61.05;3/1;
23:44:46.03;100720.8;53.11;-0.006;0.348;0.934;-0.009;0.365;0.938;-2.747;-1.221;-0.610;-7.324;4.578;4.578;0;0;0;49;14;-214;0;0;0;52.236522;20.934853;124.5;0.20;61.05;3/1;
23:44:47.84;100716.1;53.52;-0.007;0.347;0.933;-0.009;0.365;0.939;-2.441;-1.526;-0.610;-6.409;4.578;4.272;0;0;0;43;19;-213;0;0;0;52.236522;20.934853;124.5;0.22;61.05;3/1;
23:44:47.64;100720.8;53.11;-0.007;0.347;0.934;-0.009;0.366;0.939;-2.441;-2.136;-0.610;-6.409;4.578;4.272;0;0;0;52;15;-220;0;0;0;52.236522;20.934853;124.5;0.23;61.05;3/1;
23:44:47.45;100718.8;53.29;-0.008;0.347;0.933;-0.009;0.365;0.938;-1.831;-1.526;-0.916;-6.714;3.662;4.272;0;0;0;52;18;-214;0;0;0;52.236523;20.934853;124.5;0.24;61.05;3/1;
23:44:47.25;100722.8;52.94;-0.008;0.348;0.934;-0.009;0.365;0.938;-2.136;-1.831;-0.610;-6.104;3.967;4.272;0;0;0;48;12;-217;0;0;0;52.236523;20.934853;124.5;0.25;61.05;3/1;
23:44:47.05;100720.9;53.10;-0.008;0.348;0.934;-0.009;0.365;0.939;-2.747;-1.831;-0.916;-6.409;3.662;4.578;0;0;0;49;9;-215;0;0;0;52.236523;20.934853;124.5;0.26;61.05;3/1;
23:44:48.86;100722.5;52.96;-0.006;0.347;0.934;-0.009;0.366;0.938;-2.136;-1.526;-1.221;-6.104;3.357;4.578;0;0;0;49;16;-219;0;0;0;52.236525;20.934853;124.5;0.27;61.05;3/1;
23:44:48.66;100720.2;53.16;-0.007;0.348;0.933;-0.009;0.365;0.938;-2.136;-1.526;-0.610;-6.714;4.883;4.272;0;0;0;50;16;-215;0;0;0;52.236525;20.934853;124.5;0.28;61.05;3/1;
23:44:48.47;100714.6;53.66;-0.007;0.347;0.932;-0.009;0.365;0.937;-2.747;-2.136;-0.305;-6.714;3.967;4.578;0;0;0;50;18;-217;0;0;0;52.236525;20.934853;124.5;0.29;61.05;3/1;
23:44:48.27;100724.8;52.75;-0.007;0.349;0.933;-0.009;0.365;0.939;-1.831;-1.221;-0.610;-6.409;4.272;4.578;0;0;0;51;16;-214;0;0;0;52.236525;20.934853;124.5;0.30;61.05;3/1;
23:44:48.07;100717.8;53.37;-0.007;0.349;0.933;-0.009;0.365;0.938;-2.747;-1.526;-0.305;-7.324;4.272;4.578;0;0;0;48;16;-219;0;0;0;52.236527;20.934853;124.5;0.30;353.23;3/1;
23:44:49.88;100724.1;52.82;-0.007;0.348;0.934;-0.009;0.365;0.939;-2.747;-1.831;-0.610;-6.714;3.967;4.272;0;0;0;49;18;-214;0;0;0;52.236528;20.934853;124.5;0.31;353.54;3/1;
23:44:49.68;100718.3;53.33;-0.007;0.347;0.932;-0.009;0.365;0.938;-1.831;-1.526;-0.305;-6.409;4.272;4.578;0;0;0;49;16;-217;0;0;0;52.236530;20.934853;124.5;0.31;352.83;3/1;
23:44:49.49;100720.3;53.15;-0.007;0.347;0.933;-0.009;0.365;0.938;-2.441;-1.831;-0.610;-7.324;3.662;4.883;0;0;0;46;18;-219;0;0;0;52.236530;20.934853;124.5;0.31;352.99;3/1;
23:44:49.29;100720.3;53.15;-0.008;0.348;0.932;-0.009;0.365;0.938;-2.441;-1.526;-1.221;-6.714;3.967;4.883;0;0;0;48;19;-214;0;0;0;52.236532;20.934852;124.5;0.32;352.71;3/1;
