Czas [g:m:s.ss];Cisnienie1 [Pa];Wysokosc1 [m];Akcel1 X [g];Akcel1 Y [g];Akcel1 Z [g];Akcel2 X [g];Akcel2 Y [g];Akcel2 Z [g];Zyro1 X [°/s];Zyro1 Y [°/s];Zyro1 Z [°/s];Zyro2 X [°/s];Zyro2 Y [°/s];Zyro2 Z [°/s];Magn1 X [gaus];Magn1 Y [gaus];Magn1 Z [gaus];Magn2 X [gaus];Magn2 Y [gaus];Magn2 Z [gaus];Magn3 X [gaus];Magn3 Y [gaus];Magn3 Z [gaus];SzerokoscGeo [°];DlugoscGeo [°];WysokoscMSL [m];PredkWzglZiemi; [mKurs [°];Liczba Sat/Fix [-/-];
23:15:39.39;100684.1;56.32;-0.005;0.357;0.930;-0.006;0.373;0.935;-1.831;-1.526;0.000;-6.714;4.272;4.272;0;0;0;51;14;-213;0;0;0;52.235998;20.933152;123.4;1.56;246.50;4/1;
23:15:39.19;100683.8;56.35;-0.004;0.357;0.930;-0.006;0.374;0.935;-2.441;-1.831;-0.610;-6.409;3.662;4.272;0;0;0;54;19;-215;0;0;0;52.235997;20.933147;123.4;1.57;245.35;4/1;
23:15:39.00;100684.3;56.31;-0.004;0.356;0.930;-0.006;0.374;0.935;-2.441;-1.221;-0.610;-6.409;4.578;4.272;0;0;0;49;11;-216;0;0;0;52.235997;20.933142;123.4;1.59;245.57;4/1;
23:15:40.80;100685.0;56.24;-0.004;0.356;0.930;-0.006;0.373;0.935;-2.441;-1.526;-0.610;-6.409;3.662;4.883;0;0;0;50;12;-216;0;0;0;52.235995;20.933135;123.4;1.67;246.59;4/1;
23:15:40.61;100681.4;56.56;-0.005;0.356;0.929;-0.007;0.374;0.935;-2.441;-1.526;-0.916;-6.104;3.662;4.272;0;0;0;50;18;-211;0;0;0;52.235995;20.933130;123.4;1.68;247.32;4/1;
23:15:40.41;100684.1;56.32;-0.006;0.356;0.930;-0.007;0.374;0.935;-2.136;-1.221;-0.305;-6.714;4.578;4.578;0;0;0;49;15;-213;0;0;0;52.235995;20.933125;123.4;1.69;247.82;4/1;
23:15:40.21;100683.4;56.39;-0.005;0.356;0.931;-0.007;0.374;0.935;-2.441;-1.526;-0.610;-6.409;3.967;4.578;0;0;0;54;16;-215;0;0;0;52.235993;20.933120;123.4;1.71;247.84;4/1;
23:15:40.01;100688.2;55.96;-0.006;0.356;0.930;-0.006;0.374;0.936;-2.441;-1.831;-0.305;-6.714;4.883;4.578;0;0;0;48;11;-221;0;0;0;52.235993;20.933115;123.4;1.71;247.82;4/1;
23:15:41.82;100687.7;56.01;-0.005;0.357;0.931;-0.006;0.374;0.935;-2.441;-1.526;-0.916;-6.714;5.188;4.883;0;0;0;54;18;-219;0;0;0;52.235992;20.933108;123.4;1.72;247.65;5/1;
23:15:41.63;100681.2;56.58;-0.004;0.356;0.930;-0.007;0.374;0.935;-2.747;-1.831;-0.305;-7.019;3.357;4.272;0;0;0;51;15;-219;0;0;0;52.235988;20.933103;123.4;1.73;245.72;5/1;
23:15:41.43;100684.3;56.31;-0.005;0.355;0.930;-0.006;0.374;0.935;-2.441;-1.526;-0.916;-7.019;4.578;4.578;0;0;0;52;14;-223;0;0;0;52.235987;20.933098;123.5;1.73;244.86;5/1;
23:15:41.23;100684.9;56.25;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.441;-1.831;-0.305;-6.104;3.967;4.578;0;0;0;47;12;-218;0;0;0;52.235987;20.933095;123.5;1.73;245.62;5/1;
23:15:41.03;100681.5;56.55;-0.005;0.357;0.929;-0.006;0.374;0.935;-2.136;-1.831;-0.610;-6.714;3.967;4.578;0;0;0;53;17;-216;0;0;0;52.235987;20.933092;123.5;1.71;247.72;4/1;
23:15:42.84;100681.0;56.60;-0.005;0.357;0.931;-0.006;0.374;0.936;-2.441;-1.831;-0.610;-7.629;4.578;4.578;0;0;0;49;15;-215;0;0;0;52.235987;20.933090;123.5;1.69;248.75;4/1;
23:15:42.65;100679.9;56.69;-0.005;0.357;0.931;-0.006;0.374;0.935;-2.441;-1.221;-0.305;-6.409;3.967;4.883;0;0;0;50;16;-217;0;0;0;52.235988;20.933087;123.5;1.66;250.22;4/1;
23:15:42.45;100679.5;56.73;-0.005;0.356;0.929;-0.006;0.373;0.935;-2.441;-1.831;-0.916;-6.714;3.357;4.578;0;0;0;53;12;-216;0;0;0;52.235988;20.933087;123.5;1.55;251.40;4/1;
23:15:42.25;100682.4;56.47;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.441;-1.526;-0.916;-7.019;4.272;4.272;0;0;0;47;16;-216;0;0;0;52.235992;20.933088;123.5;1.45;253.25;4/1;
23:15:42.06;100682.1;56.50;-0.005;0.358;0.930;-0.006;0.374;0.935;-2.441;-2.136;-0.610;-6.714;4.578;5.188;0;0;0;53;16;-216;0;0;0;52.235993;20.933090;123.5;1.36;253.50;4/1;
23:15:43.86;100685.8;56.17;-0.006;0.355;0.931;-0.007;0.374;0.936;-2.441;-1.526;-0.916;-6.714;3.967;4.578;0;0;0;53;17;-216;0;0;0;52.235993;20.933088;123.6;1.34;253.10;4/1;
23:15:43.67;100684.9;56.25;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.441;-1.221;-0.610;-6.104;3.662;4.578;0;0;0;52;14;-215;0;0;0;52.235993;20.933088;123.6;1.31;252.66;4/1;
23:15:43.47;100677.5;56.90;-0.005;0.357;0.931;-0.006;0.374;0.935;-2.441;-1.526;-0.610;-6.104;4.883;4.578;0;0;0;51;19;-215;0;0;0;52.235995;20.933085;123.6;1.28;255.52;4/1;
23:15:43.27;100681.9;56.52;-0.005;0.355;0.931;-0.006;0.374;0.936;-2.136;-1.526;-0.610;-6.409;4.578;4.272;0;0;0;48;18;-215;0;0;0;52.235997;20.933085;123.6;1.24;258.66;4/1;
23:15:43.08;100686.3;56.12;-0.005;0.356;0.929;-0.006;0.374;0.935;-2.441;-1.831;-0.610;-6.409;3.662;4.883;0;0;0;46;13;-219;0;0;0;52.235998;20.933085;123.6;1.20;262.16;4/1;
23:15:44.88;100684.6;56.28;-0.004;0.357;0.931;-0.006;0.374;0.935;-2.136;-1.831;-0.916;-6.714;3.357;4.578;0;0;0;52;12;-214;0;0;0;52.236000;20.933083;123.6;1.18;264.82;4/1;
23:15:44.69;100684.9;56.25;-0.005;0.356;0.930;-0.006;0.374;0.936;-2.441;-1.831;-0.916;-6.409;3.967;4.578;0;0;0;53;20;-218;0;0;0;52.236000;20.933080;123.6;1.17;266.06;4/1;
23:15:44.49;100687.2;56.04;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.136;-1.831;-0.305;-6.104;3.357;4.272;0;0;0;50;13;-220;0;0;0;52.236000;20.933072;123.6;1.27;265.20;4/1;
23:15:44.29;100685.2;56.23;-0.005;0.356;0.930;-0.007;0.374;0.935;-2.136;-2.136;-0.610;-6.409;3.967;4.883;0;0;0;56;14;-213;0;0;0;52.235998;20.933063;123.7;1.35;264.70;4/1;
23:15:44.10;100685.5;56.19;-0.005;0.355;0.931;-0.006;0.374;0.935;-2.747;-1.526;-0.610;-7.324;4.578;5.188;0;0;0;53;12;-218;0;0;0;52.235998;20.933057;123.7;1.37;264.91;4/1;
23:15:45.90;100688.1;55.97;-0.005;0.357;0.930;-0.006;0.374;0.936;-2.136;-2.136;-0.916;-6.714;4.272;4.272;0;0;0;48;16;-216;0;0;0;52.235998;20.933052;123.7;1.39;265.33;4/1;
23:15:45.70;100683.2;56.40;-0.006;0.357;0.929;-0.006;0.374;0.935;-2.441;-1.526;-0.916;-7.019;4.272;4.578;0;0;0;52;18;-216;0;0;0;52.235997;20.933048;123.7;1.41;264.64;4/1;
23:15:45.51;100683.9;56.34;-0.004;0.356;0.930;-0.006;0.374;0.934;-2.747;-1.526;-0.305;-6.104;3.662;4.883;0;0;0;49;18;-213;0;0;0;52.235997;20.933043;123.7;1.43;263.86;4/1;
23:15:45.31;100688.8;55.90;-0.006;0.357;0.930;-0.006;0.374;0.935;-1.526;-1.831;-0.610;-6.714;4.272;4.272;0;0;0;48;16;-221;0;0;0;52.235995;20.933037;123.7;1.43;261.74;4/1;
23:15:45.12;100686.2;56.13;-0.004;0.357;0.930;-0.006;0.374;0.936;-2.747;-1.831;-0.916;-6.409;3.967;4.578;0;0;0;57;13;-216;0;0;0;52.235992;20.933027;123.8;1.45;258.52;4/1;
23:15:46.92;100689.2;55.87;-0.006;0.356;0.929;-0.006;0.374;0.935;-1.831;-1.526;-0.916;-6.714;4.883;4.883;0;0;0;52;13;-219;0;0;0;52.235990;20.933020;123.8;1.48;257.91;4/1;
23:15:46.72;100691.3;55.68;-0.005;0.355;0.930;-0.006;0.374;0.936;-1.831;-1.526;-0.916;-6.409;3.662;4.578;0;0;0;52;15;-217;0;0;0;52.235990;20.933018;123.8;1.51;257.74;4/1;
23:15:46.53;100682.0;56.50;-0.004;0.356;0.931;-0.006;0.375;0.934;-2.136;-1.221;-0.610;-6.714;3.967;4.578;0;0;0;50;16;-215;0;0;0;52.235990;20.933013;123.8;1.59;257.47;4/1;
23:15:46.33;100688.4;55.94;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.441;-1.526;-0.610;-6.714;3.967;4.883;0;0;0;54;18;-213;0;0;0;52.235988;20.933007;123.8;1.63;256.57;4/1;
23:15:46.14;100686.4;56.12;-0.006;0.356;0.930;-0.007;0.374;0.936;-2.136;-1.831;-0.610;-6.714;4.272;4.578;0;0;0;54;12;-213;0;0;0;52.235985;20.933002;123.8;1.73;254.98;4/1;
23:15:47.94;100690.2;55.79;-0.006;0.355;0.930;-0.006;0.374;0.935;-2.441;-1.526;-0.305;-6.714;4.272;4.272;0;0;0;49;15;-216;0;0;0;52.235985;20.932998;123.8;1.73;255.30;4/1;
23:15:47.74;100688.6;55.93;-0.005;0.356;0.929;-0.007;0.374;0.935;-2.747;-1.526;-0.916;-7.324;4.578;4.272;0;0;0;50;19;-214;0;0;0;52.235985;20.932993;123.8;1.74;255.35;4/1;
23:15:47.55;100678.6;56.80;-0.005;0.357;0.931;-0.006;0.374;0.934;-2.441;-1.526;-0.916;-7.019;4.578;4.578;0;0;0;49;15;-214;0;0;0;52.235983;20.932987;123.9;1.76;255.14;4/1;
23:15:47.35;100685.3;56.21;-0.005;0.356;0.930;-0.007;0.374;0.935;-2.747;-0.916;-0.916;-7.019;3.662;4.883;0;0;0;47;15;-216;0;0;0;52.235983;20.932982;123.9;1.76;255.59;4/1;
23:15:47.16;100683.4;56.38;-0.005;0.357;0.929;-0.006;0.373;0.935;-2.136;-1.526;-0.610;-6.714;2.747;4.883;0;0;0;49;19;-215;0;0;0;52.235982;20.932978;123.9;1.78;255.24;4/1;
23:15:48.96;100683.0;56.41;-0.004;0.356;0.930;-0.007;0.374;0.935;-2.136;-1.526;-0.916;-6.409;3.967;4.883;0;0;0;51;9;-209;0;0;0;52.235980;20.932972;123.9;1.80;255.05;4/1;
23:15:48.77;100681.7;56.53;-0.004;0.356;0.931;-0.007;0.373;0.935;-2.441;-1.526;-0.610;-7.019;3.967;4.272;0;0;0;53;20;-216;0;0;0;52.235978;20.932965;123.9;1.80;253.34;4/1;
23:15:48.57;100680.2;56.66;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.441;-1.221;-0.610;-6.714;3.967;4.578;0;0;0;51;14;-217;0;0;0;52.235977;20.932960;123.9;1.81;252.34;4/1;
23:15:48.37;100680.6;56.62;-0.006;0.357;0.929;-0.006;0.374;0.935;-2.136;-1.526;-0.610;-6.409;3.967;4.578;0;0;0;50;14;-215;0;0;0;52.235973;20.932952;123.9;1.82;251.23;4/1;
23:15:48.18;100682.2;56.48;-0.005;0.357;0.929;-0.006;0.374;0.935;-2.441;-1.831;-0.305;-6.714;3.967;4.578;0;0;0;49;16;-217;0;0;0;52.235972;20.932942;123.9;1.84;251.10;4/1;
23:15:49.98;100683.3;56.39;-0.004;0.357;0.930;-0.007;0.374;0.935;-2.441;-1.221;-1.221;-6.714;4.272;4.883;0;0;0;52;14;-212;0;0;0;52.235968;20.932935;124.0;1.87;250.49;4/1;
23:15:49.79;100683.4;56.37;-0.006;0.355;0.930;-0.006;0.374;0.935;-2.441;-1.526;-0.305;-7.019;3.357;4.578;0;0;0;51;19;-213;0;0;0;52.235967;20.932928;124.0;1.89;250.02;4/1;
23:15:49.59;100680.7;56.61;-0.004;0.356;0.930;-0.006;0.374;0.936;-2.441;-1.526;-0.916;-6.409;3.967;4.578;0;0;0;48;12;-215;0;0;0;52.235963;20.932920;124.0;1.92;248.78;4/1;
23:15:49.39;100684.2;56.31;-0.004;0.356;0.930;-0.007;0.374;0.935;-2.441;-1.221;-0.610;-5.798;3.662;4.578;0;0;0;49;15;-217;0;0;0;52.235960;20.932915;124.0;2.03;247.52;4/1;
23:15:49.20;100679.1;56.76;-0.004;0.355;0.930;-0.007;0.374;0.936;-2.136;-1.526;-0.610;-6.409;3.052;4.883;0;0;0;50;17;-215;0;0;0;52.235963;20.932922;124.0;2.12;247.63;4/1;
23:15:49.00;100680.7;56.61;-0.006;0.356;0.930;-0.006;0.374;0.935;-2.136;-1.526;-0.610;-7.019;4.883;4.578;0;0;0;50;15;-213;0;0;0;52.235967;20.932932;124.0;2.12;247.93;4/1;
23:15:50.81;100687.0;56.06;-0.004;0.358;0.931;-0.007;0.374;0.935;-2.747;-1.831;-0.916;-6.104;4.578;4.272;0;0;0;48;13;-217;0;0;0;52.235970;20.932940;124.0;2.13;247.72;4/1;
23:15:50.61;100681.7;56.52;-0.004;0.355;0.931;-0.006;0.374;0.935;-2.136;-1.526;0.000;-6.714;3.357;4.883;0;0;0;50;13;-214;0;0;0;52.235972;20.932950;124.0;2.16;247.21;4/1;
23:15:50.41;100687.4;56.03;-0.006;0.355;0.930;-0.007;0.374;0.935;-2.441;-1.526;-0.610;-6.104;3.662;4.578;0;0;0;53;17;-218;0;0;0;52.235975;20.932960;124.0;2.19;246.98;4/1;
23:15:50.21;100684.0;56.33;-0.005;0.357;0.930;-0.007;0.374;0.936;-2.441;-1.526;-0.916;-7.324;4.578;4.272;0;0;0;52;15;-214;0;0;0;52.235977;20.932968;124.0;2.21;246.10;4/1;
23:15:50.02;100684.7;56.26;-0.004;0.356;0.930;-0.006;0.374;0.936;-2.441;-1.526;-0.610;-7.019;4.272;4.883;0;0;0;47;15;-213;0;0;0;52.235980;20.932975;123.9;2.22;245.58;4/1;
23:15:51.83;100681.6;56.54;-0.005;0.356;0.929;-0.007;0.374;0.935;-2.747;-2.136;-1.221;-7.324;4.578;4.578;0;0;0;53;16;-215;0;0;0;52.235983;20.932985;123.9;2.24;245.56;4/1;
23:15:51.63;100680.1;56.66;-0.005;0.358;0.931;-0.006;0.374;0.936;-2.441;-1.526;-0.916;-6.714;3.662;4.272;0;0;0;50;15;-216;0;0;0;52.235985;20.932993;123.9;2.24;245.29;4/1;
23:15:51.43;100681.6;56.54;-0.005;0.357;0.930;-0.006;0.374;0.936;-2.441;-1.526;-0.610;-6.714;4.578;4.883;0;0;0;48;14;-214;0;0;0;52.235988;20.933003;123.9;2.24;245.05;4/1;
23:15:51.24;100681.2;56.57;-0.005;0.356;0.932;-0.006;0.374;0.936;-2.441;-1.526;-0.610;-6.409;4.883;4.578;0;0;0;50;10;-212;0;0;0;52.235992;20.933010;123.9;2.23;244.58;4/1;
23:15:51.04;100678.9;56.77;-0.005;0.356;0.931;-0.006;0.374;0.935;-2.441;-1.831;-0.916;-6.714;3.967;4.578;0;0;0;51;17;-215;0;0;0;52.235993;20.933017;123.9;2.21;244.14;4/1;
23:15:52.85;100680.5;56.63;-0.005;0.357;0.931;-0.006;0.374;0.935;-2.136;-1.831;-0.916;-6.714;4.272;4.272;0;0;0;49;13;-220;0;0;0;52.235995;20.933022;123.9;2.20;243.52;4/1;
23:15:52.65;100685.1;56.23;-0.005;0.356;0.931;-0.007;0.374;0.935;-2.441;-0.916;-0.916;-6.409;3.662;4.578;0;0;0;54;13;-217;0;0;0;52.236002;20.933040;123.9;2.17;243.55;4/1;
23:15:52.45;100685.9;56.15;-0.004;0.355;0.931;-0.007;0.374;0.935;-2.441;-1.221;-0.305;-6.104;4.272;4.883;0;0;0;55;16;-218;0;0;0;52.236007;20.933057;123.9;2.15;242.84;4/1;
23:15:52.26;100678.9;56.77;-0.006;0.355;0.930;-0.007;0.374;0.936;-2.136;-1.526;-0.610;-6.714;4.272;4.578;0;0;0;51;17;-216;0;0;0;52.236015;20.933078;123.9;2.12;243.44;4/1;
23:15:52.06;100685.4;56.20;-0.005;0.356;0.930;-0.007;0.373;0.935;-2.441;-1.831;-0.305;-6.714;3.662;4.578;0;0;0;52;15;-212;0;0;0;52.236023;20.933100;123.9;2.09;244.28;4/1;
23:15:53.87;100681.2;56.57;-0.005;0.356;0.931;-0.006;0.374;0.936;-2.136;-1.526;-1.221;-6.714;4.272;4.578;0;0;0;52;17;-215;0;0;0;52.236030;20.933120;123.9;2.01;244.75;4/1;
23:15:53.67;100687.7;56.00;-0.004;0.356;0.929;-0.007;0.374;0.936;-2.136;-1.221;-0.916;-7.019;4.272;4.883;0;0;0;49;17;-213;0;0;0;52.236037;20.933138;123.9;1.99;246.22;4/1;
23:15:53.47;100684.0;56.33;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.441;-1.221;-0.610;-6.409;3.662;4.272;0;0;0;49;14;-217;0;0;0;52.236043;20.933157;123.9;1.97;246.62;4/1;
23:15:53.28;100682.1;56.49;-0.005;0.357;0.929;-0.007;0.374;0.935;-2.441;-1.831;-0.916;-6.409;4.272;4.883;0;0;0;49;21;-213;0;0;0;52.236050;20.933172;123.8;1.95;247.46;4/1;
23:15:53.08;100686.7;56.09;-0.005;0.356;0.930;-0.006;0.374;0.934;-2.441;-1.831;-0.916;-6.714;3.662;4.578;0;0;0;55;14;-214;0;0;0;52.236055;20.933187;123.8;1.92;248.57;4/1;
23:15:54.89;100682.1;56.49;-0.004;0.357;0.930;-0.006;0.374;0.935;-2.136;-1.831;-0.305;-6.409;3.357;5.188;0;0;0;48;17;-215;0;0;0;52.236062;20.933202;123.8;1.89;249.31;4/1;
23:15:54.69;100683.7;56.35;-0.005;0.356;0.929;-0.006;0.374;0.935;-2.136;-1.526;-0.610;-6.409;4.272;4.578;0;0;0;50;14;-215;0;0;0;52.236067;20.933217;123.8;1.87;250.01;4/1;
23:15:54.49;100685.5;56.19;-0.006;0.355;0.930;-0.006;0.373;0.935;-1.831;-1.221;-0.610;-7.019;4.272;4.883;0;0;0;49;14;-215;0;0;0;52.236072;20.933230;123.8;1.85;250.83;4/1;
23:15:54.30;100690.1;55.78;-0.005;0.356;0.930;-0.007;0.374;0.935;-2.136;-1.526;-0.305;-7.935;3.967;4.272;0;0;0;50;12;-218;0;0;0;52.236077;20.933245;123.8;1.84;250.65;4/1;
23:15:54.10;100682.4;56.46;-0.006;0.356;0.930;-0.007;0.374;0.935;-2.136;-1.526;-0.305;-6.714;3.967;4.272;0;0;0;52;16;-218;0;0;0;52.236082;20.933260;123.8;1.82;250.70;4/1;
23:15:55.90;100686.6;56.10;-0.005;0.356;0.929;-0.007;0.374;0.936;-2.136;-1.526;-0.916;-6.409;4.578;4.883;0;0;0;50;15;-212;0;0;0;52.236087;20.933272;123.8;1.81;250.71;4/1;
23:15:55.71;100682.2;56.48;-0.003;0.356;0.930;-0.006;0.374;0.935;-3.052;-1.831;-0.610;-7.019;3.967;4.272;0;0;0;51;19;-212;0;0;0;52.236090;20.933283;123.8;1.79;248.94;4/1;
23:15:55.51;100682.2;56.48;-0.005;0.356;0.931;-0.006;0.374;0.935;-2.441;-1.526;-0.916;-6.104;3.662;4.578;0;0;0;49;18;-215;0;0;0;52.236093;20.933300;123.8;1.76;246.93;4/1;
23:15:55.32;100683.7;56.35;-0.005;0.357;0.931;-0.007;0.374;0.935;-2.747;-1.526;-0.610;-6.714;3.357;4.272;0;0;0;54;14;-217;0;0;0;52.236097;20.933317;123.7;1.66;243.70;4/1;
23:15:55.12;100684.3;56.29;-0.006;0.356;0.931;-0.006;0.374;0.935;-2.441;-1.221;-0.916;-7.019;4.272;4.883;0;0;0;50;17;-216;0;0;0;52.236102;20.933332;123.7;1.63;242.05;4/1;
23:15:56.92;100683.4;56.37;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.441;-1.526;-0.916;-6.409;4.883;4.578;0;0;0;55;16;-214;0;0;0;52.236103;20.933342;123.7;1.60;240.14;4/1;
23:15:56.73;100682.5;56.45;-0.004;0.357;0.929;-0.007;0.374;0.935;-2.747;-1.831;-0.610;-6.104;4.272;4.883;0;0;0;55;10;-217;0;0;0;52.236103;20.933350;123.7;1.57;238.09;4/1;
23:15:56.53;100687.7;55.99;-0.005;0.357;0.929;-0.007;0.374;0.935;-2.136;-1.831;-0.916;-7.019;3.967;4.578;0;0;0;52;17;-215;0;0;0;52.236107;20.933362;123.7;1.54;236.78;4/1;
23:15:56.34;100687.0;56.06;-0.005;0.357;0.930;-0.007;0.374;0.935;-2.441;-1.526;-0.916;-6.714;4.272;4.578;0;0;0;55;16;-217;0;0;0;52.236110;20.933373;123.7;1.51;235.38;4/1;
23:15:56.14;100688.0;55.96;-0.005;0.357;0.930;-0.006;0.374;0.935;-2.441;-1.526;-0.610;-6.409;4.272;4.578;0;0;0;50;13;-218;0;0;0;52.236110;20.933383;123.7;1.48;233.28;4/1;
23:15:57.95;100683.5;56.36;-0.004;0.356;0.929;-0.007;0.374;0.935;-2.747;-2.136;-0.610;-6.714;5.188;4.272;0;0;0;55;18;-216;0;0;0;52.236112;20.933390;123.7;1.45;231.92;4/1;
23:15:57.75;100687.2;56.03;-0.005;0.357;0.930;-0.006;0.374;0.935;-2.441;-2.136;-0.610;-6.714;3.967;4.578;0;0;0;45;15;-217;0;0;0;52.236113;20.933402;123.7;1.42;231.07;4/1;
23:15:57.55;100688.8;55.90;-0.005;0.356;0.930;-0.007;0.374;0.935;-1.831;-1.526;-0.610;-6.409;3.967;4.272;0;0;0;52;16;-218;0;0;0;52.236112;20.933398;123.7;1.40;230.58;4/1;
23:15:57.36;100691.6;55.65;-0.004;0.357;0.930;-0.006;0.374;0.935;-2.441;-1.526;-0.916;-6.409;4.272;4.883;0;0;0;50;16;-217;0;0;0;52.236110;20.933395;123.7;1.38;230.17;4/1;
23:15:57.16;100685.4;56.19;-0.004;0.356;0.930;-0.006;0.374;0.935;-2.747;-1.831;-0.916;-7.019;3.357;4.883;0;0;0;50;15;-218;0;0;0;52.236107;20.933392;123.7;1.37;230.53;4/1;
23:15:58.97;100689.1;55.87;-0.005;0.356;0.931;-0.007;0.374;0.935;-2.441;-1.526;-0.305;-6.714;3.967;4.883;0;0;0;49;18;-215;0;0;0;52.236105;20.933388;123.7;1.36;231.52;4/1;
23:15:58.77;100688.8;55.90;-0.005;0.356;0.931;-0.006;0.374;0.935;-2.441;-1.831;-0.610;-7.324;4.272;4.578;0;0;0;51;13;-215;0;0;0;52.236103;20.933385;123.7;1.35;232.53;4/1;
23:15:58.57;100690.5;55.74;-0.005;0.356;0.930;-0.007;0.374;0.935;-2.136;-1.526;-0.916;-6.714;4.272;4.272;0;0;0;53;16;-215;0;0;0;52.236103;20.933382;123.7;1.34;235.60;4/1;
23:15:58.38;100685.0;56.23;-0.003;0.356;0.930;-0.006;0.373;0.935;-2.441;-1.526;-0.610;-6.104;3.662;4.883;0;0;0;51;14;-216;0;0;0;52.236103;20.933380;123.7;1.32;237.05;4/1;
23:15:58.18;100684.2;56.30;-0.004;0.357;0.931;-0.006;0.374;0.935;-2.441;-1.221;-0.305;-6.714;3.967;4.883;0;0;0;50;17;-218;0;0;0;52.236102;20.933378;123.7;1.30;237.24;4/1;
23:15:59.99;100687.5;56.01;-0.005;0.357;0.928;-0.007;0.373;0.936;-2.441;-1.526;-0.610;-6.714;4.578;5.493;0;0;0;50;14;-218;0;0;0;52.236100;20.933377;123.7;1.28;237.12;4/1;
23:15:59.79;100688.6;55.91;-0.004;0.356;0.930;-0.006;0.373;0.935;-2.441;-1.831;-0.916;-6.409;3.662;4.883;0;0;0;49;14;-214;0;0;0;52.236098;20.933373;123.7;1.25;236.24;4/1;
23:15:59.59;100683.1;56.40;-0.006;0.355;0.931;-0.006;0.374;0.936;-2.441;-1.526;-0.916;-6.714;4.272;4.883;0;0;0;51;16;-217;0;0;0;52.236098;20.933372;123.7;1.22;235.93;4/1;
23:15:59.40;100683.6;56.36;-0.006;0.355;0.930;-0.006;0.374;0.936;-2.136;-1.831;-0.610;-6.409;3.357;5.188;0;0;0;50;14;-217;0;0;0;52.236097;20.933368;123.7;1.20;237.49;4/1;
23:15:59.20;100685.2;56.21;-0.005;0.356;0.929;-0.007;0.373;0.936;-2.136;-2.441;-0.610;-6.409;3.357;4.578;0;0;0;48;16;-217;0;0;0;52.236097;20.933367;123.7;1.18;237.01;4/1;
23:15:59.00;100685.4;56.20;-0.006;0.357;0.930;-0.006;0.374;0.935;-2.136;-1.526;-0.916;-6.714;4.578;4.272;0;0;0;50;17;-213;0;0;0;52.236098;20.933372;123.7;1.15;235.96;4/1;
23:16:00.81;100685.9;56.15;-0.005;0.356;0.930;-0.007;0.374;0.935;-2.441;-2.136;0.000;-7.019;4.272;4.578;0;0;0;50;14;-217;0;0;0;52.236100;20.933377;123.7;1.13;236.43;4/1;
23:16:00.61;100685.6;56.18;-0.005;0.356;0.931;-0.007;0.374;0.935;-2.136;-1.526;-0.916;-6.714;3.662;4.578;0;0;0;52;12;-217;0;0;0;52.236102;20.933382;123.7;1.11;237.03;4/1;
23:16:00.41;100682.5;56.45;-0.004;0.356;0.931;-0.006;0.374;0.936;-2.136;-1.526;-0.305;-7.324;4.578;4.578;0;0;0;52;18;-215;0;0;0;52.236102;20.933385;123.7;1.10;238.46;4/1;
23:16:00.22;100685.4;56.20;-0.004;0.356;0.931;-0.007;0.374;0.937;-2.136;-1.526;-0.610;-6.104;4.272;4.578;0;0;0;52;13;-217;0;0;0;52.236103;20.933388;123.7;1.10;238.29;4/1;
23:16:00.02;100683.9;56.32;-0.005;0.356;0.931;-0.006;0.373;0.935;-2.441;-1.831;-0.610;-6.409;4.272;4.272;0;0;0;49;16;-215;0;0;0;52.236105;20.933393;123.7;1.09;237.42;4/1;
23:16:01.83;100686.4;56.10;-0.005;0.357;0.931;-0.006;0.374;0.935;-1.831;-2.136;-0.305;-6.409;3.662;4.578;0;0;0;51;17;-216;0;0;0;52.236107;20.933398;123.7;1.08;238.00;4/1;
23:16:01.63;100684.8;56.25;-0.004;0.356;0.930;-0.006;0.374;0.935;-2.441;-1.526;-0.916;-7.019;3.662;4.272;0;0;0;55;14;-214;0;0;0;52.236108;20.933403;123.7;1.06;240.61;4/1;
23:16:01.44;100684.7;56.26;-0.005;0.355;0.931;-0.007;0.374;0.936;-2.747;-1.221;-1.221;-7.324;4.272;4.578;0;0;0;50;13;-215;0;0;0;52.236112;20.933408;123.7;1.03;243.23;4/1;
23:16:01.24;100682.9;56.42;-0.004;0.356;0.929;-0.007;0.374;0.935;-2.136;-1.526;-0.305;-6.409;3.662;4.578;0;0;0;53;14;-217;0;0;0;52.236113;20.933413;123.7;1.01;243.46;4/1;
23:16:01.04;100680.2;56.65;-0.004;0.355;0.931;-0.007;0.374;0.935;-2.441;-1.221;-0.610;-6.714;3.967;4.578;0;0;0;52;10;-216;0;0;0;52.236115;20.933418;123.7;0.99;242.95;4/1;
23:16:02.85;100682.7;56.43;-0.005;0.357;0.930;-0.007;0.374;0.935;-2.136;-2.136;-0.610;-6.714;3.662;4.883;0;0;0;49;9;-218;0;0;0;52.236117;20.933423;123.7;0.97;241.25;4/1;
